id,user_id,training_id,group_type,for_trainings_to,amount,note,created_by,created_at,updated_at,updated_by
8389,1881,5344,KMG,2023-09-30,27.00,,18,2023-09-21 17:28:38,2023-09-21 17:28:38,18
8390,1677,5357,KMG,2023-10-31,18.00,,18,2023-10-02 17:55:09,2023-10-02 17:55:09,18
8391,1877,5357,KMG,2023-10-31,18.00,,18,2023-10-02 17:56:38,2023-10-02 17:56:38,18
8392,1848,,KMG,2023-10-31,18.00,03.10,444,2023-10-02 23:25:45,2023-10-02 23:25:45,444
8393,444,,KMG,2023-10-31,1.00,,444,2023-10-02 23:26:19,2023-10-02 23:26:19,444
8394,1447,,KMG,2023-11-30,51.00,03.10 opł za 3mce kontyn.,444,2023-10-03 13:07:57,2023-10-03 13:07:57,444
8395,1852,,KMG,2023-10-31,13.00,,18,2023-10-03 16:11:33,2023-10-03 16:11:33,18
8396,1163,,KMG,2023-10-31,17.00,,18,2023-10-03 16:11:54,2023-10-03 16:11:54,18
8397,1724,,KMG,2023-10-31,18.00,,18,2023-10-03 16:12:14,2023-10-03 16:12:14,18
8398,1771,,KMG,2023-10-31,18.00,,18,2023-10-03 16:12:55,2023-10-03 16:12:55,18
8399,1868,,KMG,2023-10-31,18.00,,18,2023-10-03 16:13:21,2023-10-03 16:13:21,18
8400,1733,,KMG,2023-10-31,18.00,,18,2023-10-03 16:13:43,2023-10-03 16:13:43,18
8401,79,,KMG,2023-10-31,15.00,,18,2023-10-03 16:14:21,2023-10-03 16:14:21,18
8402,1385,,KMG,2023-10-31,18.00,,18,2023-10-03 16:14:38,2023-10-03 16:14:38,18
8403,1686,,KMG,2023-10-31,18.00,,18,2023-10-03 16:15:07,2023-10-03 16:15:07,18
8404,1650,,KMG,2023-10-31,18.00,,18,2023-10-03 16:15:44,2023-10-03 16:15:44,18
8405,1749,,KMG,2023-09-30,18.00,,18,2023-10-03 16:16:24,2023-10-03 16:16:24,18
8406,1878,,KMG,2023-09-30,16.00,,18,2023-10-03 16:18:08,2023-10-03 16:18:08,18
8407,1686,,KMG,2023-09-30,18.00,,18,2023-10-03 16:21:11,2023-10-03 16:21:11,18
8408,898,,KMG,2023-09-30,18.00,,18,2023-10-03 16:23:07,2023-10-03 16:23:07,18
8409,1781,,KMG,2023-09-30,18.00,,18,2023-10-03 16:32:28,2023-10-03 16:32:28,18
8410,1453,5359,KMG,2023-10-31,160.00,,18,2023-10-03 17:24:52,2023-10-03 17:24:52,18
8411,1700,5359,KMG,2023-10-31,160.00,,18,2023-10-03 17:25:02,2023-10-03 17:25:02,18
8412,885,5360,KMG,2023-10-31,180.00,,18,2023-10-03 19:29:07,2023-10-03 19:29:07,18
8413,1842,5360,KMG,2023-10-31,180.00,,18,2023-10-03 19:38:39,2023-10-03 19:38:39,18
8414,1872,5360,KMG,2023-10-31,150.00,,18,2023-10-03 19:40:22,2023-10-03 19:40:22,18
8415,1865,5360,KMG,2023-10-31,180.00,,18,2023-10-03 20:10:27,2023-10-03 20:10:27,18
8416,1845,5360,KMG,2023-10-31,160.00,,18,2023-10-03 21:03:31,2023-10-03 21:03:31,18
8417,1844,5360,KMG,2023-10-31,90.00,,18,2023-10-03 21:04:22,2023-10-03 21:04:22,18
8418,1888,5362,KMG,2023-10-31,210.00,,18,2023-10-04 17:57:46,2023-10-04 17:57:46,18
8419,1656,5364,KMG,2023-10-31,180.00,,18,2023-10-05 17:23:00,2023-10-05 17:23:00,18
8420,1889,5364,KMG,2023-10-31,210.00,,18,2023-10-05 17:23:30,2023-10-05 17:23:30,18
8421,1856,,KMG,2023-10-31,180.00,,18,2023-10-09 15:29:22,2023-10-09 15:29:22,18
8422,1869,5367,KMG,2023-10-31,130.00,,18,2023-10-09 15:30:32,2023-10-09 15:30:32,18
8423,1878,5367,KMG,2023-10-31,180.00,,18,2023-10-09 15:30:54,2023-10-09 15:30:54,18
8424,1796,5367,KMG,2023-10-31,130.00,,18,2023-10-09 15:33:09,2023-10-09 15:33:09,18
8425,1890,5367,KMG,2023-12-30,510.00,,18,2023-10-09 15:33:52,2023-10-10 12:15:18,18
8426,1801,5367,KMG,2023-10-31,180.00,,18,2023-10-09 15:35:48,2023-10-09 15:35:48,18
8427,1850,5367,KMG,2023-10-31,180.00,,18,2023-10-09 15:36:15,2023-10-09 15:36:15,18
8428,1613,5367,KMG,2023-10-31,180.00,,18,2023-10-09 15:36:36,2023-10-09 15:36:36,18
8429,267,5367,KMG,2023-10-31,100.00,,18,2023-10-09 15:37:15,2023-10-09 15:37:15,18
8430,1686,5367,KMG,2023-10-31,180.00,,18,2023-10-09 15:37:54,2023-10-09 15:37:54,18
8431,1867,5367,KMG,2023-10-31,180.00,,18,2023-10-09 15:39:37,2023-10-09 15:39:37,18
8432,1858,5364,KMG,2023-10-31,180.00,,18,2023-10-09 15:47:29,2023-10-09 15:47:29,18
8433,1718,5364,KMG,2023-10-31,180.00,,18,2023-10-09 15:48:29,2023-10-09 15:48:29,18
8434,693,5364,KMG,2023-10-31,130.00,,18,2023-10-09 15:48:49,2023-10-09 15:48:49,18
8435,1846,5364,KMG,2023-10-31,180.00,,18,2023-10-09 15:49:14,2023-10-09 15:49:14,18
8436,1144,5364,KMG,2023-10-31,180.00,,18,2023-10-09 15:49:59,2023-10-09 15:49:59,18
8437,1882,,KMG,2023-10-31,50.00,,18,2023-10-10 12:12:55,2023-10-10 12:12:55,18
8438,1772,,KMG,2023-10-31,180.00,,18,2023-10-10 12:13:24,2023-10-10 12:13:24,18
8439,1515,,KMG,2023-10-31,160.00,,18,2023-10-10 12:14:04,2023-10-10 12:14:04,18
8440,1870,,KMG,2023-10-31,100.00,,18,2023-10-10 12:16:11,2023-10-10 12:16:11,18
8441,1424,,KMG,2023-10-31,130.00,,18,2023-10-10 12:22:28,2023-10-10 12:22:28,18
8442,808,,KMG,2023-10-31,50.00,,18,2023-10-10 12:22:57,2023-10-10 12:22:57,18
8443,334,,KMG,2023-10-31,180.00,,18,2023-10-10 12:24:48,2023-10-10 12:24:48,18
8444,1373,,KMG,2023-10-31,180.00,,18,2023-10-10 12:25:41,2023-10-10 12:25:41,18
8445,1065,,KMG,2023-10-31,180.00,,18,2023-10-10 12:28:03,2023-10-10 12:28:03,18
8446,1742,,KMG,2023-10-31,20.00,10.10 20 zł nadpł.,444,2023-10-10 17:33:41,2023-10-10 17:33:41,444
8447,1844,,KMG,2023-10-31,70.00,,18,2023-10-10 19:30:21,2023-10-10 19:30:21,18
8448,1745,5370,KMG,2023-10-31,180.00,,18,2023-10-10 19:36:22,2023-10-10 19:36:22,18
8449,1800,5377,KMG,2023-10-31,180.00,,18,2023-10-16 17:59:03,2023-10-16 17:59:03,18
8450,1886,5377,KMG,2023-10-31,1.00,,18,2023-10-16 18:01:53,2023-10-16 18:01:53,18
8451,1851,5377,KMG,2023-10-31,130.00,,18,2023-10-16 18:06:36,2023-10-16 18:06:36,18
8452,1871,5379,KMG,2023-10-31,180.00,,18,2023-10-17 17:23:35,2023-10-17 17:23:35,18
8453,1892,5379,KMG,2023-10-31,180.00,,18,2023-10-17 17:23:47,2023-10-17 17:23:47,18
8454,1866,5379,KMG,2023-10-31,180.00,,18,2023-10-17 17:38:08,2023-10-17 17:38:08,18
8455,1873,5379,KMG,2023-10-31,180.00,,18,2023-10-17 17:39:39,2023-10-17 17:39:39,18
8456,1818,5379,KMG,2023-10-31,180.00,,18,2023-10-17 17:40:18,2023-10-17 17:40:18,18
8457,1828,5380,KMG,2023-10-31,180.00,,18,2023-10-17 19:35:54,2023-10-17 19:35:54,18
8458,1856,5382,KMG,,15.00,15 zł za ochraniacz na szczeke,7,2023-10-23 15:42:54,2023-10-23 15:42:54,7
8459,1881,5389,KMG,2023-10-31,180.00,,18,2023-10-24 17:42:40,2023-10-24 17:42:40,18
8460,1895,5390,KMG,2023-10-31,150.00,,18,2023-10-24 19:35:55,2023-10-24 19:35:55,18
8461,1895,5390,KMG,2023-11-30,100.00,,18,2023-10-24 19:37:33,2023-10-24 19:37:33,18
8462,1864,5390,KMG,2023-10-31,150.00,,18,2023-10-24 19:51:38,2023-10-24 19:51:38,18
8463,1863,5390,KMG,2023-10-31,150.00,,18,2023-10-24 19:51:54,2023-10-24 19:51:54,18
8464,1876,5392,KMG,2023-10-31,180.00,,18,2023-10-25 18:11:45,2023-10-25 18:11:45,18
8465,1656,5404,KMG,2023-11-30,180.00,,18,2023-11-02 17:15:35,2023-11-02 17:15:35,18
8466,1144,5404,KMG,2023-11-30,180.00,,18,2023-11-02 17:16:18,2023-11-02 17:16:18,18
8467,1700,5404,KMG,2023-11-30,160.00,,18,2023-11-02 17:24:14,2023-11-02 17:24:14,18
8468,1453,5404,KMG,2023-11-30,160.00,,18,2023-11-02 17:24:34,2023-11-02 17:24:34,18
8469,1742,5404,KMG,2023-11-30,180.00,,18,2023-11-02 17:29:11,2023-11-02 17:29:11,18
8470,693,5404,KMG,2023-11-30,110.00,,18,2023-11-02 17:39:13,2023-11-02 17:39:13,18
8471,1858,,KMG,2023-11-30,180.00,,18,2023-11-07 16:45:59,2023-11-07 16:45:59,18
8472,79,,KMG,2023-11-30,150.00,,18,2023-11-07 16:47:51,2023-11-07 16:47:51,18
8473,1881,,KMG,2023-11-30,180.00,,18,2023-11-07 16:49:10,2023-11-07 16:49:10,18
8474,1065,,KMG,2023-11-30,155.00,,18,2023-11-07 16:50:04,2023-11-07 16:50:04,18
8475,1373,,KMG,2023-11-30,180.00,,18,2023-11-07 16:54:08,2023-11-07 16:54:08,18
8476,1214,5409,KMG,2023-11-30,180.00,,18,2023-11-07 17:30:52,2023-11-07 17:30:52,18
8477,1865,5410,KMG,2023-11-30,180.00,,18,2023-11-07 19:25:19,2023-11-07 19:25:19,18
8478,1745,5410,KMG,2023-11-30,180.00,,18,2023-11-07 19:46:21,2023-11-07 19:46:21,18
8479,1844,5410,KMG,2023-11-30,160.00,,18,2023-11-07 21:02:41,2023-11-07 21:02:41,18
8480,1845,5410,KMG,2023-11-30,160.00,,18,2023-11-07 21:03:50,2023-11-07 21:03:50,18
8481,1897,,KMG,2023-11-30,80.00,,18,2023-11-08 14:25:56,2023-11-08 14:25:56,18
8482,1724,,KMG,2023-11-30,180.00,,18,2023-11-08 14:27:26,2023-11-08 14:27:26,18
8483,1771,,KMG,2023-11-30,180.00,,18,2023-11-08 14:28:57,2023-11-08 14:28:57,18
8484,1796,,KMG,2023-11-30,130.00,,18,2023-11-08 14:29:29,2023-11-08 14:29:29,18
8485,1800,,KMG,2024-01-30,510.00,,18,2023-11-08 14:32:20,2023-11-08 14:32:20,18
8486,1848,,KMG,2023-11-30,180.00,,18,2023-11-08 14:33:25,2023-11-08 14:33:25,18
8487,1733,,KMG,2023-11-30,180.00,,18,2023-11-08 14:34:19,2023-11-08 14:34:19,18
8488,1163,,KMG,2023-11-30,170.00,,18,2023-11-08 14:35:41,2023-11-08 14:35:41,18
8489,1868,,KMG,2023-11-30,180.00,,18,2023-11-08 14:37:17,2023-11-08 14:37:17,18
8490,1851,,KMG,2023-11-30,130.00,,18,2023-11-08 14:38:08,2023-11-08 14:38:08,18
8491,1352,,KMG,2024-01-30,270.00,,18,2023-11-08 14:39:11,2023-11-08 14:39:11,18
8492,1867,,KMG,2023-11-30,180.00,,18,2023-11-08 14:39:54,2023-11-08 14:39:54,18
8493,1677,5412,KMG,2023-11-30,180.00,,18,2023-11-08 17:46:44,2023-11-08 17:46:44,18
8494,1888,5412,KMG,2023-11-30,180.00,,18,2023-11-08 17:58:55,2023-11-08 17:58:55,18
8495,1877,5412,KMG,2023-11-30,180.00,,18,2023-11-08 17:59:50,2023-11-08 17:59:50,18
8496,1827,5412,KMG,2023-11-30,1.00,,18,2023-11-08 18:13:35,2023-11-08 18:13:35,18
8497,1870,5412,KMG,2023-11-30,50.00,,18,2023-11-08 18:15:43,2023-11-08 18:15:43,18
8498,1590,5414,KMG,2023-11-30,180.00,,18,2023-11-09 17:23:02,2023-11-09 17:23:02,18
8499,1655,5414,KMG,2023-11-30,130.00,,18,2023-11-09 17:29:15,2023-11-09 17:29:15,18
8500,1892,5419,KMG,2023-11-30,160.00,,18,2023-11-14 15:11:04,2023-11-14 15:11:04,18
8501,1896,5419,KMG,2023-11-30,160.00,,18,2023-11-14 15:11:10,2023-11-14 15:11:10,18
8502,1718,5419,KMG,2023-11-30,180.00,,18,2023-11-14 15:12:05,2023-11-14 15:12:05,18
8503,1846,5419,KMG,2023-11-30,180.00,,18,2023-11-14 15:12:24,2023-11-14 15:12:24,18
8504,1873,5419,KMG,2023-11-30,180.00,,18,2023-11-14 15:12:55,2023-11-14 15:12:55,18
8505,808,5420,KMG,2023-11-30,1.00,,18,2023-11-14 15:13:37,2023-11-14 15:13:37,18
8506,1866,5420,KMG,2023-11-30,180.00,,18,2023-11-14 15:14:40,2023-11-14 15:14:40,18
8507,334,5420,KMG,2023-11-30,180.00,,18,2023-11-14 15:15:32,2023-11-14 15:15:32,18
8508,1424,5420,KMG,2023-11-30,130.00,,18,2023-11-14 15:16:17,2023-11-14 15:16:17,18
8509,1869,5417,KMG,2023-11-30,130.00,,18,2023-11-14 15:17:15,2023-11-14 15:17:15,18
8510,1878,5417,KMG,2023-11-30,180.00,,18,2023-11-14 15:17:35,2023-11-14 15:17:35,18
8511,1876,5417,KMG,2023-11-30,180.00,,18,2023-11-14 15:18:07,2023-11-14 15:18:07,18
8512,1613,5417,KMG,2023-11-30,180.00,,18,2023-11-14 15:19:15,2023-11-14 15:19:15,18
8513,1886,5417,KMG,2023-11-30,50.00,,18,2023-11-14 15:19:35,2023-11-14 15:19:35,18
8514,1850,5417,KMG,2023-11-30,180.00,,18,2023-11-14 15:19:57,2023-11-14 15:19:57,18
8515,267,5417,KMG,2023-11-30,100.00,,18,2023-11-14 15:20:14,2023-11-14 15:20:14,18
8516,1650,5417,KMG,2023-11-30,180.00,,18,2023-11-14 15:20:42,2023-11-14 15:20:42,18
8517,1871,5419,KMG,2023-11-30,180.00,,18,2023-11-14 17:29:03,2023-11-14 17:29:03,18
8518,1818,5419,KMG,2023-11-30,180.00,,18,2023-11-14 17:47:34,2023-11-14 17:47:34,18
8519,1842,5420,KMG,2023-11-30,180.00,,18,2023-11-14 19:29:29,2023-11-14 19:29:29,18
8520,1864,5420,KMG,2023-11-30,150.00,,18,2023-11-14 19:31:32,2023-11-14 19:31:32,18
8521,1863,5420,KMG,2023-11-30,150.00,,18,2023-11-14 19:31:48,2023-11-14 19:31:48,18
8522,1899,5424,KMG,2023-11-30,160.00,,18,2023-11-16 17:29:32,2023-11-16 17:29:32,18
8523,1863,5430,KMG,2023-12-30,60.00,,18,2023-11-21 19:30:04,2023-11-21 19:30:04,18
8524,1864,5430,KMG,2023-12-30,60.00,,18,2023-11-21 19:30:17,2023-11-21 19:30:17,18
8525,1515,5442,KMG,2023-11-30,160.00,,18,2023-11-29 17:49:17,2023-11-29 17:49:17,18
8526,1856,5442,KMG,2023-11-30,180.00,,18,2023-11-29 17:49:51,2023-11-29 17:49:51,18
8527,1677,5442,KMG,2023-12-30,180.00,,18,2023-11-29 17:50:13,2023-11-29 17:50:13,18
8528,1385,5442,KMG,2023-11-30,180.00,,18,2023-11-29 17:51:44,2023-11-29 17:51:44,18
8529,1852,5442,KMG,2023-11-30,130.00,,18,2023-11-29 17:54:08,2023-11-29 17:54:08,18
8530,1772,5442,KMG,2023-11-30,180.00,,18,2023-11-29 17:55:02,2023-11-29 17:55:02,18
8531,1898,5442,KMG,2023-11-30,180.00,,18,2023-11-29 18:06:49,2023-11-29 18:06:49,18
8532,1700,5444,KMG,2023-12-30,160.00,,18,2023-11-30 17:21:03,2023-11-30 17:21:03,18
8533,1700,5444,KMG,2023-12-30,160.00,,18,2023-11-30 17:22:07,2023-11-30 17:22:07,18
8534,1453,5449,KMG,2023-12-31,160.00,,18,2023-12-05 17:34:30,2023-12-05 17:34:30,18
8535,1742,5449,KMG,2023-12-31,180.00,,18,2023-12-05 18:55:12,2023-12-05 18:55:12,18
8536,1850,5447,KMG,2023-12-31,180.00,,7,2023-12-06 15:42:16,2023-12-06 15:42:16,7
8537,1888,5447,KMG,2023-12-31,180.00,,7,2023-12-06 15:42:31,2023-12-06 15:42:31,7
8538,1897,5452,KMG,2023-12-31,50.00,,18,2023-12-06 18:17:41,2023-12-06 18:17:41,18
8539,1590,5454,KMG,2023-12-31,100.00,,18,2023-12-07 17:24:09,2023-12-07 17:24:09,18
8540,1515,5457,KMG,2023-12-31,180.00,,18,2023-12-11 17:58:51,2023-12-11 17:58:51,18
8541,1856,5457,KMG,2023-12-31,180.00,,18,2023-12-11 17:59:30,2023-12-11 17:59:30,18
8542,1869,5457,KMG,2023-12-31,130.00,,18,2023-12-11 18:00:20,2023-12-11 18:00:20,18
8543,1878,5457,KMG,2023-12-31,180.00,,18,2023-12-11 18:01:52,2023-12-11 18:01:52,18
8544,1900,5457,KMG,2023-02-28,330.00,,18,2023-12-11 18:03:15,2023-12-11 18:03:15,18
8545,1904,5457,KMG,2023-12-31,180.00,,18,2023-12-11 18:04:57,2023-12-11 18:04:57,18
8546,1771,5457,KMG,2023-12-31,180.00,,18,2023-12-11 18:05:20,2023-12-11 18:05:20,18
8547,1886,5457,KMG,2023-12-31,180.00,,18,2023-12-11 18:05:40,2023-12-11 18:05:40,18
8548,1801,5457,KMG,2023-12-31,180.00,,18,2023-12-11 18:06:08,2023-12-11 18:06:08,18
8549,1898,5457,KMG,2023-12-31,180.00,,18,2023-12-11 18:07:34,2023-12-11 18:07:34,18
8550,1163,5457,KMG,2023-12-31,180.00,,18,2023-12-11 18:10:53,2023-12-11 18:10:53,18
8551,1852,5457,KMG,2023-12-31,130.00,,18,2023-12-11 18:20:24,2023-12-11 18:20:24,18
8552,1851,5457,KMG,2023-12-31,130.00,,18,2023-12-11 18:21:11,2023-12-11 18:21:11,18
8553,1827,5457,KMG,2023-12-31,50.00,,18,2023-12-11 19:36:08,2023-12-11 19:36:08,18
8554,1214,5459,KMG,2023-12-31,180.00,,18,2023-12-12 17:21:11,2023-12-12 17:21:11,18
8555,1144,5459,KMG,2023-12-31,180.00,,18,2023-12-12 17:23:05,2023-12-12 17:23:05,18
8556,1590,5459,KMG,2023-12-31,80.00,,18,2023-12-12 17:25:33,2023-12-12 17:25:33,18
8557,693,5459,KMG,2023-12-31,120.00,,18,2023-12-12 17:26:44,2023-12-12 17:26:44,18
8558,1846,5459,KMG,2023-12-31,180.00,,18,2023-12-12 17:36:03,2023-12-12 17:36:03,18
8559,1065,5459,KMG,2023-12-31,180.00,,18,2023-12-12 17:36:47,2023-12-12 17:36:47,18
8560,1881,5459,KMG,2023-12-31,180.00,,18,2023-12-12 17:37:22,2023-12-12 17:37:22,18
8561,1718,5459,KMG,2023-12-31,180.00,,18,2023-12-12 17:38:59,2023-12-12 17:38:59,18
8562,1842,5460,KMG,2023-12-31,180.00,,18,2023-12-12 19:34:12,2023-12-12 19:34:12,18
8563,334,5460,KMG,2023-12-31,180.00,,18,2023-12-12 19:35:21,2023-12-12 19:35:21,18
8564,1874,5460,KMG,2023-12-31,180.00,,18,2023-12-12 19:36:28,2023-12-12 19:36:28,18
8565,1781,5460,KMG,2023-12-31,180.00,,18,2023-12-12 19:43:23,2023-12-12 19:43:23,18
8566,1858,,KMG,2023-12-31,180.00,,18,2023-12-14 16:42:43,2023-12-14 16:42:43,18
8567,1818,5464,KMG,2023-12-31,180.00,,18,2023-12-14 17:17:02,2023-12-14 17:17:02,18
8568,79,5464,KMG,2023-12-31,100.00,,18,2023-12-14 17:18:41,2023-12-14 17:18:41,18
8569,1877,5457,KMG,2023-12-31,180.00,,18,2023-12-16 10:00:40,2023-12-16 10:00:40,18
8570,1864,5470,KMG,2023-01-31,160.00,,18,2023-12-19 19:33:02,2023-12-19 19:33:02,18
8571,1863,5470,KMG,2024-01-31,160.00,,18,2023-12-19 19:33:29,2023-12-19 19:33:29,18
8572,808,5470,KMG,2023-12-31,1.00,,18,2023-12-19 19:33:54,2023-12-19 19:33:54,18
8573,1745,5470,KMG,2023-12-31,180.00,,18,2023-12-19 19:34:22,2023-12-19 19:34:22,18
8574,1655,5470,KMG,2023-12-31,180.00,,18,2023-12-19 19:38:08,2023-12-19 19:38:08,18
8575,1373,5470,KMG,2023-12-31,180.00,,18,2023-12-19 19:39:19,2023-12-19 19:39:19,18
8576,1903,,KMG,2023-12-31,160.00,,18,2023-12-20 16:05:55,2023-12-20 16:05:55,18
8577,1900,,KMG,2024-02-28,330.00,,18,2023-12-20 16:08:10,2023-12-20 16:08:10,18
8578,1724,,KMG,2023-12-31,180.00,,18,2023-12-20 16:09:33,2023-12-20 16:09:33,18
8579,1796,,KMG,2023-12-31,130.00,,18,2023-12-20 16:10:37,2023-12-20 16:10:37,18
8580,1613,,KMG,2023-12-31,180.00,,18,2023-12-20 16:12:10,2023-12-20 16:12:10,18
8581,267,,KMG,2023-12-31,100.00,,18,2023-12-20 16:12:33,2023-12-20 16:12:33,18
8582,1772,,KMG,2023-12-31,180.00,,18,2023-12-20 16:13:54,2023-12-20 16:13:54,18
8583,1868,5472,KMG,2023-12-31,180.00,,18,2023-12-20 18:06:08,2023-12-20 18:06:08,18
8584,1841,5472,KMG,2023-12-31,180.00,,18,2023-12-20 18:06:43,2023-12-20 18:06:43,18
8585,1899,5484,KMG,2023-12-31,180.00,,18,2023-12-28 17:11:31,2023-12-28 17:11:31,18
8586,1700,5489,KMG,2024-01-31,160.00,,18,2024-01-02 17:23:58,2024-01-02 17:23:58,18
8587,1453,5489,KMG,2024-01-31,160.00,,18,2024-01-02 17:24:06,2024-01-02 17:24:06,18
8588,1214,5489,KMG,2024-01-31,180.00,,18,2024-01-02 17:29:21,2024-01-02 17:29:21,18
8589,885,5490,KMG,2024-01-31,180.00,,18,2024-01-02 19:26:52,2024-01-02 19:26:52,18
8590,1864,5490,KMG,2024-01-31,160.00,,18,2024-01-02 19:29:21,2024-01-02 19:29:21,18
8591,1163,5492,KMG,2024-01-31,180.00,,18,2024-01-03 17:51:23,2024-01-03 17:51:23,18
8592,1796,5492,KMG,2024-01-31,130.00,,18,2024-01-03 17:51:39,2024-01-03 17:51:39,18
8593,1801,5492,KMG,2024-01-31,180.00,,18,2024-01-03 17:52:00,2024-01-03 17:52:00,18
8594,1677,5492,KMG,2024-01-31,180.00,,18,2024-01-03 17:52:10,2024-01-03 17:52:10,18
8595,1771,5492,KMG,2024-01-31,180.00,,18,2024-01-03 17:53:00,2024-01-03 17:53:00,18
8596,1686,5492,KMG,2024-01-31,25.00,,18,2024-01-03 17:53:41,2024-01-03 17:53:41,18
8597,1869,5492,KMG,2024-01-31,130.00,,18,2024-01-03 17:54:24,2024-01-03 17:54:24,18
8598,1868,5492,KMG,2024-01-31,180.00,,18,2024-01-03 17:55:12,2024-01-03 17:55:12,18
8599,1272,5492,KMG,2024-01-31,180.00,,18,2024-01-03 17:57:32,2024-01-03 17:57:32,18
8600,1897,5492,KMG,2024-01-31,50.00,,18,2024-01-03 18:17:50,2024-01-03 18:17:50,18
8601,1656,5494,KMG,2024-01-31,180.00,,18,2024-01-04 19:06:06,2024-01-04 19:06:06,18
8602,1871,5499,KMG,2024-01-31,180.00,,18,2024-01-09 17:25:54,2024-01-09 17:25:54,18
8603,1881,5499,KMG,2024-01-31,180.00,,18,2024-01-09 17:27:20,2024-01-09 17:27:20,18
8604,1718,5499,KMG,2024-01-31,180.00,,18,2024-01-09 17:27:50,2024-01-09 17:27:50,18
8605,1065,5499,KMG,2024-01-31,180.00,,18,2024-01-09 17:28:56,2024-01-09 17:28:56,18
8606,1193,5499,KMG,2024-01-31,180.00,,18,2024-01-09 17:29:59,2024-01-09 17:29:59,18
8607,1858,5499,KMG,2024-01-31,180.00,,18,2024-01-09 17:30:33,2024-01-09 17:30:33,18
8608,1846,5499,KMG,2024-01-31,180.00,,18,2024-01-09 17:31:15,2024-01-09 17:31:15,18
8609,1144,5499,KMG,2024-01-31,180.00,,18,2024-01-09 17:34:54,2024-01-09 17:34:54,18
8610,79,5499,KMG,2024-01-31,150.00,,18,2024-01-09 17:40:51,2024-01-09 17:40:51,18
8611,1424,5500,KMG,2024-01-31,80.00,,18,2024-01-09 19:36:18,2024-01-09 19:36:18,18
8612,808,5500,KMG,2024-01-31,1.00,,18,2024-01-09 19:36:44,2024-01-09 19:36:44,18
8613,1842,5500,KMG,2024-01-31,180.00,,18,2024-01-09 19:39:06,2024-01-09 19:39:06,18
8614,1742,5504,KMG,2024-01-31,180.00,,18,2024-01-11 17:27:55,2024-01-11 17:27:55,18
8615,1873,5504,KMG,2024-01-31,180.00,,18,2024-01-11 17:30:47,2024-01-11 17:30:47,18
8616,1899,5504,KMG,2024-01-31,180.00,,18,2024-01-11 17:40:10,2024-01-11 17:40:10,18
8617,1655,,KMG,2024-01-31,180.00,,18,2024-01-15 11:06:41,2024-01-15 11:06:41,18
8618,1373,,KMG,2024-01-31,180.00,,18,2024-01-15 11:10:23,2024-01-15 11:10:23,18
8619,1613,,KMG,2024-01-31,180.00,,18,2024-01-15 11:12:44,2024-01-15 11:12:44,18
8620,1856,,KMG,2024-01-31,180.00,,18,2024-01-15 11:13:44,2024-01-15 11:13:44,18
8621,1650,,KMG,2024-01-31,180.00,,18,2024-01-15 11:14:15,2024-01-15 11:14:15,18
8622,1866,,KMG,2024-01-31,180.00,,18,2024-01-15 11:14:40,2024-01-15 11:14:40,18
8623,1908,,KMG,2024-01-31,210.00,,18,2024-01-15 11:16:25,2024-01-15 11:16:25,18
8624,1888,,KMG,2024-01-31,180.00,,18,2024-01-15 11:16:45,2024-01-15 11:16:45,18
8625,1515,,KMG,2024-01-31,160.00,,18,2024-01-15 11:17:12,2024-01-15 11:17:12,18
8626,1850,,KMG,2024-01-31,180.00,,18,2024-01-15 11:17:41,2024-01-15 11:17:41,18
8627,1848,,KMG,2024-01-31,180.00,,18,2024-01-15 11:18:01,2024-01-15 11:18:01,18
8628,190,,KMG,2024-03-30,510.00,,18,2024-01-15 11:19:05,2024-01-15 11:19:05,18
8629,1878,,KMG,2024-01-31,180.00,,18,2024-01-15 11:20:08,2024-01-15 11:20:08,18
8630,1881,,KMG,2024-01-31,180.00,,18,2024-01-15 11:20:30,2024-01-15 11:20:30,18
8631,1886,,KMG,2024-01-31,50.00,,18,2024-01-15 11:21:31,2024-01-15 11:21:31,18
8632,1724,,KMG,2024-01-31,180.00,,18,2024-01-15 11:31:14,2024-01-15 11:31:14,18
8633,267,,KMG,2024-01-31,100.00,,18,2024-01-15 11:35:39,2024-01-15 11:35:39,18
8634,1898,,KMG,2024-01-31,180.00,,18,2024-01-15 11:37:17,2024-01-15 11:37:17,18
8635,1772,,KMG,2024-01-31,180.00,,18,2024-01-15 11:39:52,2024-01-15 11:39:52,18
8636,1903,,KMG,2024-01-31,160.00,,18,2024-01-15 11:40:43,2024-01-15 11:40:43,18
8637,1852,,KMG,2024-01-31,130.00,,18,2024-01-15 11:41:17,2024-01-15 11:41:17,18
8638,1851,,KMG,2024-01-31,130.00,,18,2024-01-15 11:43:12,2024-01-15 11:43:12,18
8639,1841,,KMG,2024-01-31,180.00,,18,2024-01-15 11:44:07,2024-01-15 11:44:07,18
8640,1877,,KMG,2024-01-31,180.00,,18,2024-01-15 11:44:44,2024-01-15 11:44:44,18
8641,7,,KMG,2025-01-31,1.00,,18,2024-01-15 11:45:36,2024-01-15 11:45:36,18
8642,1590,5509,KMG,2024-01-31,100.00,,18,2024-01-16 17:29:51,2024-01-16 17:29:51,18
8643,334,5510,KMG,2024-01-31,180.00,,18,2024-01-16 19:36:33,2024-01-16 19:36:33,18
8644,1827,5517,KMG,2024-01-31,50.00,,18,2024-01-22 17:57:23,2024-01-22 17:57:23,18
